,datetime,Date,Time,Temp,rain,Day of the Week,School Holiday,Public Holiday,Weekend,type_of_day
618,2024-07-20 20:18:00,2024-07-20,20:18:00,30,0,Saturday,0,0,1,5
619,2024-07-20 20:19:00,2024-07-20,20:19:00,30,0,Saturday,0,0,1,5
620,2024-07-20 20:20:00,2024-07-20,20:20:00,30,0,Saturday,0,0,1,5
621,2024-07-20 20:21:00,2024-07-20,20:21:00,30,0,Saturday,0,0,1,5
622,2024-07-20 20:22:00,2024-07-20,20:22:00,30,0,Saturday,0,0,1,5
623,2024-07-20 20:23:00,2024-07-20,20:23:00,30,0,Saturday,0,0,1,5
624,2024-07-20 20:24:00,2024-07-20,20:24:00,30,0,Saturday,0,0,1,5
625,2024-07-20 20:25:00,2024-07-20,20:25:00,30,0,Saturday,0,0,1,5
626,2024-07-20 20:26:00,2024-07-20,20:26:00,30,0,Saturday,0,0,1,5
627,2024-07-20 20:27:00,2024-07-20,20:27:00,30,0,Saturday,0,0,1,5
628,2024-07-20 20:28:00,2024-07-20,20:28:00,30,0,Saturday,0,0,1,5
629,2024-07-20 20:29:00,2024-07-20,20:29:00,30,0,Saturday,0,0,1,5
630,2024-07-20 20:30:00,2024-07-20,20:30:00,30,0,Saturday,0,0,1,5
631,2024-07-20 20:31:00,2024-07-20,20:31:00,30,0,Saturday,0,0,1,5
632,2024-07-20 20:32:00,2024-07-20,20:32:00,30,0,Saturday,0,0,1,5
633,2024-07-20 20:33:00,2024-07-20,20:33:00,30,0,Saturday,0,0,1,5
634,2024-07-20 20:34:00,2024-07-20,20:34:00,30,0,Saturday,0,0,1,5
635,2024-07-20 20:35:00,2024-07-20,20:35:00,30,0,Saturday,0,0,1,5
636,2024-07-20 20:36:00,2024-07-20,20:36:00,30,0,Saturday,0,0,1,5
637,2024-07-20 20:37:00,2024-07-20,20:37:00,30,0,Saturday,0,0,1,5
638,2024-07-20 20:38:00,2024-07-20,20:38:00,30,0,Saturday,0,0,1,5
639,2024-07-20 20:39:00,2024-07-20,20:39:00,30,0,Saturday,0,0,1,5
640,2024-07-20 20:40:00,2024-07-20,20:40:00,30,0,Saturday,0,0,1,5
641,2024-07-20 20:41:00,2024-07-20,20:41:00,30,0,Saturday,0,0,1,5
642,2024-07-20 20:42:00,2024-07-20,20:42:00,30,0,Saturday,0,0,1,5
643,2024-07-20 20:43:00,2024-07-20,20:43:00,30,0,Saturday,0,0,1,5
644,2024-07-20 20:44:00,2024-07-20,20:44:00,30,0,Saturday,0,0,1,5
645,2024-07-20 20:45:00,2024-07-20,20:45:00,30,0,Saturday,0,0,1,5
646,2024-07-20 20:46:00,2024-07-20,20:46:00,30,0,Saturday,0,0,1,5
647,2024-07-20 20:47:00,2024-07-20,20:47:00,30,0,Saturday,0,0,1,5
648,2024-07-20 20:48:00,2024-07-20,20:48:00,30,0,Saturday,0,0,1,5
649,2024-07-20 20:49:00,2024-07-20,20:49:00,30,0,Saturday,0,0,1,5
650,2024-07-20 20:50:00,2024-07-20,20:50:00,30,0,Saturday,0,0,1,5
651,2024-07-20 20:51:00,2024-07-20,20:51:00,30,0,Saturday,0,0,1,5
652,2024-07-20 20:52:00,2024-07-20,20:52:00,30,0,Saturday,0,0,1,5
653,2024-07-20 20:53:00,2024-07-20,20:53:00,30,0,Saturday,0,0,1,5
654,2024-07-20 20:54:00,2024-07-20,20:54:00,30,0,Saturday,0,0,1,5
655,2024-07-20 20:55:00,2024-07-20,20:55:00,30,0,Saturday,0,0,1,5
656,2024-07-20 20:56:00,2024-07-20,20:56:00,30,0,Saturday,0,0,1,5
657,2024-07-20 20:57:00,2024-07-20,20:57:00,30,0,Saturday,0,0,1,5
658,2024-07-20 20:58:00,2024-07-20,20:58:00,30,0,Saturday,0,0,1,5
659,2024-07-20 20:59:00,2024-07-20,20:59:00,30,0,Saturday,0,0,1,5
660,2024-07-20 21:00:00,2024-07-20,21:00:00,30,0,Saturday,0,0,1,5
