Date/Time,Wait Time,Month,Day,Time,Day of Week,Number of Visitors,Number of New Visitors Arriving,Time Interval,Number of New Visitors Arriving_sum
2024-09-17 14:15:00,31,9,17,14:15,Tuesday,155,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:20:00,27,9,17,14:20,Tuesday,135,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:25:00,22,9,17,14:25,Tuesday,110,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:30:00,22,9,17,14:30,Tuesday,110,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:35:00,20,9,17,14:35,Tuesday,100,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:50:00,20,9,17,14:50,Tuesday,100,0.0,2024-09-17 14:00:00,200.0
2024-09-17 14:55:00,20,9,17,14:55,Tuesday,100,0.0,2024-09-17 14:00:00,200.0
2024-09-17 15:00:00,22,9,17,15:00,Tuesday,110,400.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:05:00,26,9,17,15:05,Tuesday,130,800.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:10:00,27,9,17,15:10,Tuesday,135,200.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:15:00,26,9,17,15:15,Tuesday,130,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:20:00,26,9,17,15:20,Tuesday,130,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:25:00,26,9,17,15:25,Tuesday,130,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:30:00,25,9,17,15:30,Tuesday,125,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:35:00,26,9,17,15:35,Tuesday,130,200.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:40:00,25,9,17,15:40,Tuesday,125,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:50:00,22,9,17,15:50,Tuesday,110,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 15:55:00,22,9,17,15:55,Tuesday,110,0.0,2024-09-17 15:00:00,1600.0
2024-09-17 16:00:00,21,9,17,16:00,Tuesday,105,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:05:00,21,9,17,16:05,Tuesday,105,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:10:00,22,9,17,16:10,Tuesday,110,200.0,2024-09-17 16:00:00,600.0
2024-09-17 16:15:00,22,9,17,16:15,Tuesday,110,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:20:00,20,9,17,16:20,Tuesday,100,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:25:00,20,9,17,16:25,Tuesday,100,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:30:00,19,9,17,16:30,Tuesday,95,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:35:00,21,9,17,16:35,Tuesday,105,400.0,2024-09-17 16:00:00,600.0
2024-09-17 16:40:00,21,9,17,16:40,Tuesday,105,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:50:00,20,9,17,16:50,Tuesday,100,0.0,2024-09-17 16:00:00,600.0
2024-09-17 16:55:00,20,9,17,16:55,Tuesday,100,0.0,2024-09-17 16:00:00,600.0
2024-09-17 17:00:00,20,9,17,17:00,Tuesday,100,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:05:00,21,9,17,17:05,Tuesday,105,200.0,2024-09-17 17:00:00,800.0
2024-09-17 17:10:00,23,9,17,17:10,Tuesday,115,400.0,2024-09-17 17:00:00,800.0
2024-09-17 17:15:00,23,9,17,17:15,Tuesday,115,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:20:00,24,9,17,17:20,Tuesday,120,200.0,2024-09-17 17:00:00,800.0
2024-09-17 17:25:00,22,9,17,17:25,Tuesday,110,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:30:00,21,9,17,17:30,Tuesday,105,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:35:00,21,9,17,17:35,Tuesday,105,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:40:00,21,9,17,17:40,Tuesday,105,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:45:00,19,9,17,17:45,Tuesday,95,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:50:00,19,9,17,17:50,Tuesday,95,0.0,2024-09-17 17:00:00,800.0
2024-09-17 17:55:00,17,9,17,17:55,Tuesday,85,0.0,2024-09-17 17:00:00,800.0
2024-09-18 10:00:00,7,9,18,10:00,Wednesday,35,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:05:00,7,9,18,10:05,Wednesday,35,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:10:00,8,9,18,10:10,Wednesday,40,200.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:15:00,9,9,18,10:15,Wednesday,45,200.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:20:00,9,9,18,10:20,Wednesday,45,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:25:00,8,9,18,10:25,Wednesday,40,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:30:00,8,9,18,10:30,Wednesday,40,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:35:00,10,9,18,10:35,Wednesday,50,400.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:40:00,10,9,18,10:40,Wednesday,50,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:45:00,13,9,18,10:45,Wednesday,65,600.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:50:00,13,9,18,10:50,Wednesday,65,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 10:55:00,13,9,18,10:55,Wednesday,65,0.0,2024-09-18 10:00:00,1400.0
2024-09-18 11:00:00,15,9,18,11:00,Wednesday,75,400.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:05:00,16,9,18,11:05,Wednesday,80,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:10:00,17,9,18,11:10,Wednesday,85,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:15:00,18,9,18,11:15,Wednesday,90,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:20:00,19,9,18,11:20,Wednesday,95,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:25:00,20,9,18,11:25,Wednesday,100,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:35:00,20,9,18,11:35,Wednesday,100,0.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:40:00,22,9,18,11:40,Wednesday,110,400.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:45:00,23,9,18,11:45,Wednesday,115,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:50:00,21,9,18,11:50,Wednesday,105,0.0,2024-09-18 11:00:00,2200.0
2024-09-18 11:55:00,22,9,18,11:55,Wednesday,110,200.0,2024-09-18 11:00:00,2200.0
2024-09-18 12:00:00,22,9,18,12:00,Wednesday,110,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:05:00,22,9,18,12:05,Wednesday,110,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:10:00,21,9,18,12:10,Wednesday,105,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:15:00,20,9,18,12:15,Wednesday,100,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:20:00,20,9,18,12:20,Wednesday,100,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:25:00,22,9,18,12:25,Wednesday,110,400.0,2024-09-18 12:00:00,800.0
2024-09-18 12:30:00,23,9,18,12:30,Wednesday,115,200.0,2024-09-18 12:00:00,800.0
2024-09-18 12:35:00,23,9,18,12:35,Wednesday,115,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:40:00,23,9,18,12:40,Wednesday,115,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:45:00,22,9,18,12:45,Wednesday,110,0.0,2024-09-18 12:00:00,800.0
2024-09-18 12:50:00,23,9,18,12:50,Wednesday,115,200.0,2024-09-18 12:00:00,800.0
2024-09-18 12:55:00,23,9,18,12:55,Wednesday,115,0.0,2024-09-18 12:00:00,800.0
2024-09-18 13:00:00,22,9,18,13:00,Wednesday,110,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:05:00,23,9,18,13:05,Wednesday,115,200.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:10:00,23,9,18,13:10,Wednesday,115,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:15:00,22,9,18,13:15,Wednesday,110,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:20:00,20,9,18,13:20,Wednesday,100,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:25:00,20,9,18,13:25,Wednesday,100,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:30:00,19,9,18,13:30,Wednesday,95,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:35:00,17,9,18,13:35,Wednesday,85,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:40:00,17,9,18,13:40,Wednesday,85,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:45:00,17,9,18,13:45,Wednesday,85,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:50:00,22,9,18,13:50,Wednesday,110,1000.0,2024-09-18 13:00:00,1200.0
2024-09-18 13:55:00,22,9,18,13:55,Wednesday,110,0.0,2024-09-18 13:00:00,1200.0
2024-09-18 14:00:00,21,9,18,14:00,Wednesday,105,0.0,2024-09-18 14:00:00,400.0
2024-09-18 14:05:00,21,9,18,14:05,Wednesday,105,0.0,2024-09-18 14:00:00,400.0
2024-09-18 14:20:00,21,9,18,14:20,Wednesday,105,0.0,2024-09-18 14:00:00,400.0
2024-09-18 14:30:00,23,9,18,14:30,Wednesday,115,400.0,2024-09-18 14:00:00,400.0
2024-09-18 14:35:00,23,9,18,14:35,Wednesday,115,0.0,2024-09-18 14:00:00,400.0
2024-09-18 14:55:00,20,9,18,14:55,Wednesday,100,0.0,2024-09-18 14:00:00,400.0
2024-09-18 15:05:00,22,9,18,15:05,Wednesday,110,400.0,2024-09-18 15:00:00,800.0
2024-09-18 15:10:00,21,9,18,15:10,Wednesday,105,0.0,2024-09-18 15:00:00,800.0
2024-09-18 15:15:00,20,9,18,15:15,Wednesday,100,0.0,2024-09-18 15:00:00,800.0
2024-09-18 15:25:00,22,9,18,15:25,Wednesday,110,400.0,2024-09-18 15:00:00,800.0
2024-09-18 15:30:00,22,9,18,15:30,Wednesday,110,0.0,2024-09-18 15:00:00,800.0
2024-09-18 15:40:00,22,9,18,15:40,Wednesday,110,0.0,2024-09-18 15:00:00,800.0
2024-09-18 15:50:00,21,9,18,15:50,Wednesday,105,0.0,2024-09-18 15:00:00,800.0
2024-09-18 16:00:00,19,9,18,16:00,Wednesday,95,0.0,2024-09-18 16:00:00,800.0
2024-09-18 16:05:00,20,9,18,16:05,Wednesday,100,200.0,2024-09-18 16:00:00,800.0
2024-09-18 16:10:00,20,9,18,16:10,Wednesday,100,0.0,2024-09-18 16:00:00,800.0
2024-09-18 16:15:00,19,9,18,16:15,Wednesday,95,0.0,2024-09-18 16:00:00,800.0
2024-09-18 16:35:00,22,9,18,16:35,Wednesday,110,600.0,2024-09-18 16:00:00,800.0
2024-09-18 16:45:00,20,9,18,16:45,Wednesday,100,0.0,2024-09-18 16:00:00,800.0
2024-09-18 16:50:00,18,9,18,16:50,Wednesday,90,0.0,2024-09-18 16:00:00,800.0
2024-09-18 17:00:00,12,9,18,17:00,Wednesday,60,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:05:00,12,9,18,17:05,Wednesday,60,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:15:00,13,9,18,17:15,Wednesday,65,200.0,2024-09-18 17:00:00,600.0
2024-09-18 17:20:00,13,9,18,17:20,Wednesday,65,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:25:00,12,9,18,17:25,Wednesday,60,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:30:00,10,9,18,17:30,Wednesday,50,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:35:00,10,9,18,17:35,Wednesday,50,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:40:00,12,9,18,17:40,Wednesday,60,400.0,2024-09-18 17:00:00,600.0
2024-09-18 17:45:00,12,9,18,17:45,Wednesday,60,0.0,2024-09-18 17:00:00,600.0
2024-09-18 17:50:00,12,9,18,17:50,Wednesday,60,0.0,2024-09-18 17:00:00,600.0
2024-09-19 10:00:00,7,9,19,10:00,Thursday,35,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:05:00,7,9,19,10:05,Thursday,35,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:10:00,7,9,19,10:10,Thursday,35,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:15:00,8,9,19,10:15,Thursday,40,200.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:20:00,8,9,19,10:20,Thursday,40,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:25:00,9,9,19,10:25,Thursday,45,200.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:30:00,9,9,19,10:30,Thursday,45,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:40:00,11,9,19,10:40,Thursday,55,400.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:50:00,13,9,19,10:50,Thursday,65,400.0,2024-09-19 10:00:00,1200.0
2024-09-19 10:55:00,13,9,19,10:55,Thursday,65,0.0,2024-09-19 10:00:00,1200.0
2024-09-19 11:00:00,14,9,19,11:00,Thursday,70,200.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:05:00,16,9,19,11:05,Thursday,80,400.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:10:00,16,9,19,11:10,Thursday,80,0.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:15:00,17,9,19,11:15,Thursday,85,200.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:20:00,19,9,19,11:20,Thursday,95,400.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:25:00,20,9,19,11:25,Thursday,100,200.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:30:00,21,9,19,11:30,Thursday,105,200.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:35:00,21,9,19,11:35,Thursday,105,0.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:40:00,22,9,19,11:40,Thursday,110,200.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:45:00,22,9,19,11:45,Thursday,110,0.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:50:00,22,9,19,11:50,Thursday,110,0.0,2024-09-19 11:00:00,1800.0
2024-09-19 11:55:00,21,9,19,11:55,Thursday,105,0.0,2024-09-19 11:00:00,1800.0
2024-09-19 12:00:00,21,9,19,12:00,Thursday,105,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:05:00,21,9,19,12:05,Thursday,105,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:10:00,22,9,19,12:10,Thursday,110,200.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:15:00,22,9,19,12:15,Thursday,110,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:20:00,22,9,19,12:20,Thursday,110,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:25:00,22,9,19,12:25,Thursday,110,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:30:00,20,9,19,12:30,Thursday,100,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:35:00,22,9,19,12:35,Thursday,110,400.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:40:00,22,9,19,12:40,Thursday,110,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:45:00,24,9,19,12:45,Thursday,120,400.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:50:00,24,9,19,12:50,Thursday,120,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 12:55:00,24,9,19,12:55,Thursday,120,0.0,2024-09-19 12:00:00,1000.0
2024-09-19 13:00:00,24,9,19,13:00,Thursday,120,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:05:00,25,9,19,13:05,Thursday,125,200.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:10:00,25,9,19,13:10,Thursday,125,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:15:00,23,9,19,13:15,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:20:00,23,9,19,13:20,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:25:00,23,9,19,13:25,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:30:00,23,9,19,13:30,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:35:00,23,9,19,13:35,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:40:00,23,9,19,13:40,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:45:00,23,9,19,13:45,Thursday,115,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:50:00,22,9,19,13:50,Thursday,110,0.0,2024-09-19 13:00:00,1400.0
2024-09-19 13:55:00,28,9,19,13:55,Thursday,140,1200.0,2024-09-19 13:00:00,1400.0
2024-09-19 14:00:00,28,9,19,14:00,Thursday,140,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:05:00,28,9,19,14:05,Thursday,140,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:10:00,27,9,19,14:10,Thursday,135,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:15:00,27,9,19,14:15,Thursday,135,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:25:00,28,9,19,14:25,Thursday,140,200.0,2024-09-19 14:00:00,600.0
2024-09-19 14:30:00,28,9,19,14:30,Thursday,140,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:40:00,30,9,19,14:40,Thursday,150,400.0,2024-09-19 14:00:00,600.0
2024-09-19 14:45:00,29,9,19,14:45,Thursday,145,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:50:00,29,9,19,14:50,Thursday,145,0.0,2024-09-19 14:00:00,600.0
2024-09-19 14:55:00,29,9,19,14:55,Thursday,145,0.0,2024-09-19 14:00:00,600.0
2024-09-19 15:05:00,30,9,19,15:05,Thursday,150,200.0,2024-09-19 15:00:00,200.0
2024-09-19 15:10:00,30,9,19,15:10,Thursday,150,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:15:00,28,9,19,15:15,Thursday,140,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:20:00,28,9,19,15:20,Thursday,140,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:25:00,28,9,19,15:25,Thursday,140,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:30:00,27,9,19,15:30,Thursday,135,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:40:00,27,9,19,15:40,Thursday,135,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:45:00,27,9,19,15:45,Thursday,135,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:50:00,25,9,19,15:50,Thursday,125,0.0,2024-09-19 15:00:00,200.0
2024-09-19 15:55:00,25,9,19,15:55,Thursday,125,0.0,2024-09-19 15:00:00,200.0
2024-09-19 16:00:00,25,9,19,16:00,Thursday,125,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:05:00,25,9,19,16:05,Thursday,125,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:10:00,25,9,19,16:10,Thursday,125,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:15:00,24,9,19,16:15,Thursday,120,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:20:00,24,9,19,16:20,Thursday,120,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:25:00,22,9,19,16:25,Thursday,110,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:45:00,21,9,19,16:45,Thursday,105,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:50:00,19,9,19,16:50,Thursday,95,0.0,2024-09-19 16:00:00,0.0
2024-09-19 16:55:00,18,9,19,16:55,Thursday,90,0.0,2024-09-19 16:00:00,0.0
2024-09-19 17:00:00,16,9,19,17:00,Thursday,80,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:05:00,13,9,19,17:05,Thursday,65,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:10:00,12,9,19,17:10,Thursday,60,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:20:00,10,9,19,17:20,Thursday,50,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:25:00,10,9,19,17:25,Thursday,50,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:30:00,9,9,19,17:30,Thursday,45,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:35:00,9,9,19,17:35,Thursday,45,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:40:00,10,9,19,17:40,Thursday,50,200.0,2024-09-19 17:00:00,200.0
2024-09-19 17:45:00,10,9,19,17:45,Thursday,50,0.0,2024-09-19 17:00:00,200.0
2024-09-19 17:55:00,10,9,19,17:55,Thursday,50,0.0,2024-09-19 17:00:00,200.0
2024-09-20 10:00:00,7,9,20,10:00,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:05:00,7,9,20,10:05,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:10:00,7,9,20,10:10,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:15:00,7,9,20,10:15,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:25:00,7,9,20,10:25,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:30:00,7,9,20,10:30,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:35:00,7,9,20,10:35,Friday,35,0.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:45:00,10,9,20,10:45,Friday,50,600.0,2024-09-20 10:00:00,1000.0
2024-09-20 10:55:00,12,9,20,10:55,Friday,60,400.0,2024-09-20 10:00:00,1000.0
2024-09-20 11:00:00,13,9,20,11:00,Friday,65,200.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:05:00,13,9,20,11:05,Friday,65,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:10:00,13,9,20,11:10,Friday,65,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:15:00,14,9,20,11:15,Friday,70,200.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:20:00,14,9,20,11:20,Friday,70,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:25:00,16,9,20,11:25,Friday,80,400.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:30:00,16,9,20,11:30,Friday,80,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:35:00,17,9,20,11:35,Friday,85,200.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:40:00,17,9,20,11:40,Friday,85,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:45:00,16,9,20,11:45,Friday,80,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:50:00,16,9,20,11:50,Friday,80,0.0,2024-09-20 11:00:00,1400.0
2024-09-20 11:55:00,18,9,20,11:55,Friday,90,400.0,2024-09-20 11:00:00,1400.0
2024-09-20 12:00:00,16,9,20,12:00,Friday,80,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:05:00,16,9,20,12:05,Friday,80,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:10:00,19,9,20,12:10,Friday,95,600.0,2024-09-20 12:00:00,600.0
2024-09-20 12:15:00,19,9,20,12:15,Friday,95,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:25:00,19,9,20,12:25,Friday,95,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:30:00,19,9,20,12:30,Friday,95,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:35:00,19,9,20,12:35,Friday,95,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:40:00,18,9,20,12:40,Friday,90,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:45:00,18,9,20,12:45,Friday,90,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:50:00,18,9,20,12:50,Friday,90,0.0,2024-09-20 12:00:00,600.0
2024-09-20 12:55:00,18,9,20,12:55,Friday,90,0.0,2024-09-20 12:00:00,600.0
2024-09-20 13:00:00,16,9,20,13:00,Friday,80,0.0,2024-09-20 13:00:00,800.0
2024-09-20 13:10:00,16,9,20,13:10,Friday,80,0.0,2024-09-20 13:00:00,800.0
2024-09-20 13:20:00,18,9,20,13:20,Friday,90,400.0,2024-09-20 13:00:00,800.0
2024-09-20 13:40:00,20,9,20,13:40,Friday,100,400.0,2024-09-20 13:00:00,800.0
2024-09-20 13:45:00,20,9,20,13:45,Friday,100,0.0,2024-09-20 13:00:00,800.0
2024-09-20 13:50:00,20,9,20,13:50,Friday,100,0.0,2024-09-20 13:00:00,800.0
2024-09-20 14:05:00,18,9,20,14:05,Friday,90,0.0,2024-09-20 14:00:00,0.0
2024-09-20 14:10:00,18,9,20,14:10,Friday,90,0.0,2024-09-20 14:00:00,0.0
2024-09-20 14:15:00,17,9,20,14:15,Friday,85,0.0,2024-09-20 14:00:00,0.0
2024-09-20 14:40:00,15,9,20,14:40,Friday,75,0.0,2024-09-20 14:00:00,0.0
2024-09-20 14:50:00,11,9,20,14:50,Friday,55,0.0,2024-09-20 14:00:00,0.0
2024-09-20 14:55:00,11,9,20,14:55,Friday,55,0.0,2024-09-20 14:00:00,0.0
2024-09-20 15:20:00,17,9,20,15:20,Friday,85,1200.0,2024-09-20 15:00:00,1200.0
2024-09-20 15:30:00,17,9,20,15:30,Friday,85,0.0,2024-09-20 15:00:00,1200.0
2024-09-20 15:35:00,17,9,20,15:35,Friday,85,0.0,2024-09-20 15:00:00,1200.0
2024-09-20 15:45:00,16,9,20,15:45,Friday,80,0.0,2024-09-20 15:00:00,1200.0
2024-09-20 15:50:00,16,9,20,15:50,Friday,80,0.0,2024-09-20 15:00:00,1200.0
2024-09-20 16:00:00,17,9,20,16:00,Friday,85,200.0,2024-09-20 16:00:00,200.0
2024-09-20 16:05:00,16,9,20,16:05,Friday,80,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:10:00,16,9,20,16:10,Friday,80,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:30:00,16,9,20,16:30,Friday,80,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:35:00,16,9,20,16:35,Friday,80,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:40:00,16,9,20,16:40,Friday,80,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:45:00,15,9,20,16:45,Friday,75,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:50:00,12,9,20,16:50,Friday,60,0.0,2024-09-20 16:00:00,200.0
2024-09-20 16:55:00,12,9,20,16:55,Friday,60,0.0,2024-09-20 16:00:00,200.0
2024-09-20 17:00:00,12,9,20,17:00,Friday,60,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:05:00,10,9,20,17:05,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:10:00,10,9,20,17:10,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:15:00,10,9,20,17:15,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:20:00,10,9,20,17:20,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:30:00,10,9,20,17:30,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:35:00,10,9,20,17:35,Friday,50,0.0,2024-09-20 17:00:00,0.0
2024-09-20 17:40:00,10,9,20,17:40,Friday,50,0.0,2024-09-20 17:00:00,0.0
