Ride,Date/Time,Wait Time,DayType
Treasure Hunters,2023-01-11 14:20:04,30,0
Treasure Hunters,2023-01-11 14:25:03,30,0
Treasure Hunters,2023-01-11 14:30:03,30,0
Treasure Hunters,2023-01-11 14:35:03,30,0
Treasure Hunters,2023-01-11 14:40:04,30,0
Treasure Hunters,2023-01-11 14:45:03,30,0
Treasure Hunters,2023-01-11 14:50:03,30,0
Treasure Hunters,2023-01-11 14:55:03,30,0
Treasure Hunters,2023-01-11 15:00:03,30,0
Treasure Hunters,2023-01-11 15:05:03,30,0
Treasure Hunters,2023-01-11 15:10:03,30,0
Treasure Hunters,2023-01-11 15:15:04,30,0
Treasure Hunters,2023-01-11 15:20:04,30,0
Treasure Hunters,2023-01-11 15:25:03,30,0
Treasure Hunters,2023-01-11 15:30:03,30,0
Treasure Hunters,2023-01-11 15:35:03,30,0
Treasure Hunters,2023-01-11 15:40:04,30,0
Treasure Hunters,2023-01-11 15:45:03,30,0
Treasure Hunters,2023-01-11 15:50:03,30,0
Treasure Hunters,2023-01-11 15:55:03,30,0
Treasure Hunters,2023-01-11 16:00:03,30,0
Treasure Hunters,2023-01-11 16:05:04,30,0
Treasure Hunters,2023-01-11 16:10:04,30,0
Treasure Hunters,2023-01-11 16:15:04,30,0
Treasure Hunters,2023-01-11 16:20:03,30,0
Treasure Hunters,2023-01-11 16:25:03,30,0
Treasure Hunters,2023-01-11 16:30:03,30,0
Treasure Hunters,2023-01-11 16:35:04,30,0
Treasure Hunters,2023-01-11 16:40:03,20,0
Treasure Hunters,2023-01-11 16:45:03,20,0
Treasure Hunters,2023-01-11 16:50:04,20,0
Treasure Hunters,2023-01-11 16:55:03,20,0
Treasure Hunters,2023-01-11 17:00:03,20,0
Treasure Hunters,2023-01-11 17:05:04,20,0
Treasure Hunters,2023-01-11 17:10:03,20,0
Treasure Hunters,2023-01-11 17:15:04,20,0
Treasure Hunters,2023-01-11 17:20:04,20,0
Treasure Hunters,2023-01-11 17:25:03,20,0
Treasure Hunters,2023-01-11 17:30:04,20,0
Treasure Hunters,2023-01-11 17:35:02,20,0
Treasure Hunters,2023-01-11 17:40:03,20,0
Treasure Hunters,2023-01-11 17:45:05,20,0
Treasure Hunters,2023-01-11 17:50:03,20,0
Treasure Hunters,2023-01-11 17:55:03,20,0
Treasure Hunters,2023-01-12 11:00:04,5,0
Treasure Hunters,2023-01-12 11:05:04,5,0
Treasure Hunters,2023-01-12 11:10:03,5,0
Treasure Hunters,2023-01-12 11:15:03,5,0
Treasure Hunters,2023-01-12 11:20:03,5,0
Treasure Hunters,2023-01-12 11:25:04,5,0
Treasure Hunters,2023-01-12 11:30:04,5,0
Treasure Hunters,2023-01-12 11:35:04,5,0
Treasure Hunters,2023-01-12 11:40:03,5,0
Treasure Hunters,2023-01-12 11:45:04,5,0
Treasure Hunters,2023-01-12 11:50:03,5,0
Treasure Hunters,2023-01-12 11:55:03,20,0
Treasure Hunters,2023-01-12 12:00:03,20,0
Treasure Hunters,2023-01-12 12:05:03,20,0
Treasure Hunters,2023-01-12 12:10:03,20,0
Treasure Hunters,2023-01-12 12:15:04,20,0
Treasure Hunters,2023-01-12 12:20:04,20,0
Treasure Hunters,2023-01-12 12:25:04,20,0
Treasure Hunters,2023-01-12 12:30:04,20,0
Treasure Hunters,2023-01-12 12:35:03,20,0
Treasure Hunters,2023-01-12 12:40:04,20,0
Treasure Hunters,2023-01-12 12:45:04,20,0
Treasure Hunters,2023-01-12 12:50:04,20,0
Treasure Hunters,2023-01-12 12:55:03,30,0
Treasure Hunters,2023-01-12 13:00:04,30,0
Treasure Hunters,2023-01-12 13:05:03,40,0
Treasure Hunters,2023-01-12 13:10:03,40,0
Treasure Hunters,2023-01-12 13:15:03,40,0
Treasure Hunters,2023-01-12 13:20:04,40,0
Treasure Hunters,2023-01-12 13:25:04,40,0
Treasure Hunters,2023-01-12 13:30:04,40,0
Treasure Hunters,2023-01-12 13:35:03,40,0
Treasure Hunters,2023-01-12 13:40:04,40,0
Treasure Hunters,2023-01-12 13:45:03,40,0
Treasure Hunters,2023-01-12 13:50:03,40,0
Treasure Hunters,2023-01-12 13:55:03,40,0
Treasure Hunters,2023-01-12 14:00:04,40,0
Treasure Hunters,2023-01-12 14:05:04,40,0
Treasure Hunters,2023-01-12 14:10:04,40,0
Treasure Hunters,2023-01-12 14:15:04,40,0
Treasure Hunters,2023-01-12 14:20:03,40,0
Treasure Hunters,2023-01-12 14:25:04,40,0
Treasure Hunters,2023-01-12 14:30:04,40,0
Treasure Hunters,2023-01-12 14:35:03,40,0
Treasure Hunters,2023-01-12 14:40:04,40,0
Treasure Hunters,2023-01-12 14:45:03,40,0
Treasure Hunters,2023-01-12 14:50:04,40,0
Treasure Hunters,2023-01-12 14:55:04,40,0
Treasure Hunters,2023-01-12 15:00:05,40,0
Treasure Hunters,2023-01-12 15:05:04,40,0
Treasure Hunters,2023-01-12 15:10:04,40,0
Treasure Hunters,2023-01-12 15:15:03,40,0
Treasure Hunters,2023-01-12 15:20:04,40,0
Treasure Hunters,2023-01-12 15:25:04,40,0
Treasure Hunters,2023-01-12 15:30:03,40,0
Treasure Hunters,2023-01-12 15:35:04,40,0
Treasure Hunters,2023-01-12 15:40:04,40,0
Treasure Hunters,2023-01-12 15:45:04,40,0
Treasure Hunters,2023-01-12 15:50:05,40,0
Treasure Hunters,2023-01-12 15:55:04,40,0
Treasure Hunters,2023-01-12 16:00:04,40,0
Treasure Hunters,2023-01-12 16:05:03,40,0
Treasure Hunters,2023-01-12 16:10:04,40,0
Treasure Hunters,2023-01-12 16:15:04,40,0
Treasure Hunters,2023-01-12 16:20:03,40,0
Treasure Hunters,2023-01-12 16:25:04,40,0
Treasure Hunters,2023-01-12 16:30:04,40,0
Treasure Hunters,2023-01-12 16:35:03,40,0
Treasure Hunters,2023-01-12 16:40:04,40,0
Treasure Hunters,2023-01-12 16:45:04,40,0
Treasure Hunters,2023-01-12 16:50:03,40,0
Treasure Hunters,2023-01-12 16:55:04,40,0
Treasure Hunters,2023-01-12 17:00:05,40,0
Treasure Hunters,2023-01-12 17:05:04,40,0
Treasure Hunters,2023-01-12 17:10:04,40,0
Treasure Hunters,2023-01-12 17:15:03,40,0
Treasure Hunters,2023-01-12 17:20:04,40,0
Treasure Hunters,2023-01-12 17:25:04,20,0
Treasure Hunters,2023-01-12 17:30:03,20,0
Treasure Hunters,2023-01-12 17:35:03,20,0
Treasure Hunters,2023-01-12 17:40:04,20,0
Treasure Hunters,2023-01-12 17:45:03,20,0
Treasure Hunters,2023-01-12 17:50:03,20,0
Treasure Hunters,2023-01-12 17:55:03,20,0
Treasure Hunters,2023-01-13 11:00:04,5,0
Treasure Hunters,2023-01-13 11:05:03,5,0
Treasure Hunters,2023-01-13 11:10:04,5,0
Treasure Hunters,2023-01-13 11:15:04,5,0
Treasure Hunters,2023-01-13 11:20:03,5,0
Treasure Hunters,2023-01-13 11:25:05,5,0
Treasure Hunters,2023-01-13 11:30:03,5,0
Treasure Hunters,2023-01-13 11:35:04,5,0
Treasure Hunters,2023-01-13 11:40:03,5,0
Treasure Hunters,2023-01-13 11:45:04,5,0
Treasure Hunters,2023-01-13 11:50:03,5,0
Treasure Hunters,2023-01-13 11:55:04,5,0
Treasure Hunters,2023-01-13 12:00:03,5,0
Treasure Hunters,2023-01-13 12:05:04,5,0
Treasure Hunters,2023-01-13 12:10:04,5,0
Treasure Hunters,2023-01-13 12:15:03,5,0
Treasure Hunters,2023-01-13 12:20:04,5,0
Treasure Hunters,2023-01-13 12:25:03,35,0
Treasure Hunters,2023-01-13 12:30:03,35,0
Treasure Hunters,2023-01-13 12:35:03,35,0
Treasure Hunters,2023-01-13 12:40:03,35,0
Treasure Hunters,2023-01-13 12:45:04,35,0
Treasure Hunters,2023-01-13 12:50:04,35,0
Treasure Hunters,2023-01-13 12:55:04,35,0
Treasure Hunters,2023-01-13 13:00:03,35,0
Treasure Hunters,2023-01-13 13:05:03,35,0
Treasure Hunters,2023-01-13 13:10:04,35,0
Treasure Hunters,2023-01-13 13:15:04,35,0
Treasure Hunters,2023-01-13 13:20:04,35,0
Treasure Hunters,2023-01-13 13:25:03,35,0
Treasure Hunters,2023-01-13 13:30:03,35,0
Treasure Hunters,2023-01-13 13:35:03,35,0
Treasure Hunters,2023-01-13 13:40:03,35,0
Treasure Hunters,2023-01-13 13:45:03,35,0
Treasure Hunters,2023-01-13 13:50:03,35,0
Treasure Hunters,2023-01-13 13:55:03,35,0
Treasure Hunters,2023-01-13 14:00:05,35,0
Treasure Hunters,2023-01-13 14:05:04,35,0
Treasure Hunters,2023-01-13 14:10:03,35,0
Treasure Hunters,2023-01-13 14:15:03,35,0
Treasure Hunters,2023-01-13 14:20:03,35,0
Treasure Hunters,2023-01-13 14:25:04,35,0
Treasure Hunters,2023-01-13 14:30:03,35,0
Treasure Hunters,2023-01-13 14:35:04,35,0
Treasure Hunters,2023-01-13 14:40:03,35,0
Treasure Hunters,2023-01-13 14:45:03,35,0
Treasure Hunters,2023-01-13 14:50:03,35,0
Treasure Hunters,2023-01-13 14:55:03,35,0
Treasure Hunters,2023-01-13 15:00:04,35,0
Treasure Hunters,2023-01-13 15:05:03,35,0
Treasure Hunters,2023-01-13 15:10:03,35,0
Treasure Hunters,2023-01-13 15:15:03,40,0
Treasure Hunters,2023-01-13 15:20:03,40,0
Treasure Hunters,2023-01-13 15:25:03,40,0
Treasure Hunters,2023-01-13 15:30:03,40,0
Treasure Hunters,2023-01-13 15:35:03,40,0
Treasure Hunters,2023-01-13 15:40:03,40,0
Treasure Hunters,2023-01-13 15:45:03,40,0
Treasure Hunters,2023-01-13 15:50:03,40,0
Treasure Hunters,2023-01-13 15:55:04,40,0
Treasure Hunters,2023-01-13 16:00:04,40,0
Treasure Hunters,2023-01-13 16:05:03,40,0
Treasure Hunters,2023-01-13 16:10:04,40,0
Treasure Hunters,2023-01-13 16:15:04,40,0
Treasure Hunters,2023-01-13 16:20:03,40,0
Treasure Hunters,2023-01-13 16:25:03,40,0
Treasure Hunters,2023-01-13 16:30:04,30,0
Treasure Hunters,2023-01-13 16:35:03,30,0
Treasure Hunters,2023-01-13 16:40:03,30,0
Treasure Hunters,2023-01-13 16:45:03,30,0
Treasure Hunters,2023-01-13 16:50:03,30,0
Treasure Hunters,2023-01-13 16:55:03,30,0
Treasure Hunters,2023-01-13 17:00:03,30,0
Treasure Hunters,2023-01-13 17:05:03,30,0
Treasure Hunters,2023-01-13 17:10:04,30,0
Treasure Hunters,2023-01-13 17:15:03,30,0
Treasure Hunters,2023-01-13 17:20:04,30,0
Treasure Hunters,2023-01-13 17:25:03,30,0
Treasure Hunters,2023-01-13 17:30:04,30,0
Treasure Hunters,2023-01-13 17:35:03,30,0
Treasure Hunters,2023-01-13 17:40:03,30,0
Treasure Hunters,2023-01-13 17:45:04,30,0
Treasure Hunters,2023-01-13 17:50:03,30,0
Treasure Hunters,2023-01-13 17:55:03,30,0
Treasure Hunters,2023-01-16 11:00:03,5,0
Treasure Hunters,2023-01-16 11:05:03,5,0
Treasure Hunters,2023-01-16 11:10:04,5,0
Treasure Hunters,2023-01-16 11:15:03,5,0
Treasure Hunters,2023-01-16 11:20:04,5,0
Treasure Hunters,2023-01-16 11:25:04,5,0
Treasure Hunters,2023-01-16 11:30:03,5,0
Treasure Hunters,2023-01-16 11:35:03,5,0
Treasure Hunters,2023-01-16 11:40:03,5,0
Treasure Hunters,2023-01-16 11:45:03,15,0
Treasure Hunters,2023-01-16 11:50:04,15,0
Treasure Hunters,2023-01-16 11:55:03,15,0
Treasure Hunters,2023-01-16 12:00:03,15,0
Treasure Hunters,2023-01-16 12:05:04,30,0
Treasure Hunters,2023-01-16 12:10:04,30,0
Treasure Hunters,2023-01-16 12:15:04,30,0
Treasure Hunters,2023-01-16 12:20:03,30,0
Treasure Hunters,2023-01-16 12:25:04,30,0
Treasure Hunters,2023-01-16 12:30:04,30,0
Treasure Hunters,2023-01-16 12:35:03,30,0
Treasure Hunters,2023-01-16 12:40:04,30,0
Treasure Hunters,2023-01-16 12:45:03,30,0
Treasure Hunters,2023-01-16 12:50:04,30,0
Treasure Hunters,2023-01-16 12:55:03,30,0
Treasure Hunters,2023-01-16 13:00:04,30,0
Treasure Hunters,2023-01-16 13:05:04,30,0
Treasure Hunters,2023-01-16 13:10:04,45,0
Treasure Hunters,2023-01-16 13:15:05,45,0
Treasure Hunters,2023-01-16 13:20:03,45,0
Treasure Hunters,2023-01-16 13:25:04,45,0
Treasure Hunters,2023-01-16 13:30:04,45,0
Treasure Hunters,2023-01-16 13:35:04,45,0
Treasure Hunters,2023-01-16 13:40:04,45,0
Treasure Hunters,2023-01-16 13:45:03,45,0
Treasure Hunters,2023-01-16 13:50:03,30,0
Treasure Hunters,2023-01-16 13:55:04,30,0
Treasure Hunters,2023-01-16 14:00:04,30,0
Treasure Hunters,2023-01-16 14:05:03,30,0
Treasure Hunters,2023-01-16 14:10:03,30,0
Treasure Hunters,2023-01-16 14:15:05,30,0
Treasure Hunters,2023-01-16 14:20:04,30,0
Treasure Hunters,2023-01-16 14:25:03,30,0
Treasure Hunters,2023-01-16 14:30:03,30,0
Treasure Hunters,2023-01-16 14:35:03,30,0
Treasure Hunters,2023-01-16 14:40:04,30,0
Treasure Hunters,2023-01-16 14:45:04,30,0
Treasure Hunters,2023-01-16 14:50:04,30,0
Treasure Hunters,2023-01-16 14:55:03,30,0
Treasure Hunters,2023-01-16 15:00:04,30,0
Treasure Hunters,2023-01-16 15:05:04,30,0
Treasure Hunters,2023-01-16 15:10:03,40,0
Treasure Hunters,2023-01-16 15:15:03,40,0
Treasure Hunters,2023-01-16 15:20:03,40,0
Treasure Hunters,2023-01-16 15:25:03,40,0
Treasure Hunters,2023-01-16 15:30:04,40,0
Treasure Hunters,2023-01-16 15:35:04,40,0
Treasure Hunters,2023-01-16 15:40:03,40,0
Treasure Hunters,2023-01-16 15:45:04,40,0
Treasure Hunters,2023-01-16 15:50:04,40,0
Treasure Hunters,2023-01-16 15:55:04,40,0
Treasure Hunters,2023-01-16 16:00:04,40,0
Treasure Hunters,2023-01-16 16:05:03,40,0
Treasure Hunters,2023-01-16 16:10:04,40,0
Treasure Hunters,2023-01-16 16:15:03,40,0
Treasure Hunters,2023-01-16 16:20:03,40,0
Treasure Hunters,2023-01-16 16:25:03,40,0
Treasure Hunters,2023-01-16 16:30:04,40,0
Treasure Hunters,2023-01-16 16:35:03,40,0
Treasure Hunters,2023-01-16 16:40:04,40,0
Treasure Hunters,2023-01-16 16:45:03,40,0
Treasure Hunters,2023-01-16 16:50:05,40,0
Treasure Hunters,2023-01-16 16:55:03,40,0
Treasure Hunters,2023-01-16 17:00:04,40,0
Treasure Hunters,2023-01-16 17:05:04,40,0
Treasure Hunters,2023-01-16 17:10:04,40,0
Treasure Hunters,2023-01-16 17:15:03,40,0
Treasure Hunters,2023-01-16 17:20:03,20,0
Treasure Hunters,2023-01-16 17:25:04,20,0
Treasure Hunters,2023-01-16 17:30:03,20,0
Treasure Hunters,2023-01-16 17:35:03,20,0
Treasure Hunters,2023-01-16 17:40:03,20,0
Treasure Hunters,2023-01-16 17:45:03,20,0
Treasure Hunters,2023-01-16 17:50:03,20,0
Treasure Hunters,2023-01-16 17:55:03,20,0
Treasure Hunters,2023-01-17 11:00:04,5,0
Treasure Hunters,2023-01-17 11:05:03,5,0
Treasure Hunters,2023-01-17 11:10:03,5,0
Treasure Hunters,2023-01-17 11:15:04,5,0
Treasure Hunters,2023-01-17 11:20:04,5,0
Treasure Hunters,2023-01-17 11:25:03,5,0
Treasure Hunters,2023-01-17 11:30:04,5,0
Treasure Hunters,2023-01-17 11:35:04,5,0
Treasure Hunters,2023-01-17 11:40:03,5,0
Treasure Hunters,2023-01-17 11:45:04,5,0
Treasure Hunters,2023-01-17 11:50:04,5,0
Treasure Hunters,2023-01-17 11:55:03,5,0
Treasure Hunters,2023-01-17 12:00:04,5,0
Treasure Hunters,2023-01-17 12:05:04,5,0
Treasure Hunters,2023-01-17 12:10:04,5,0
Treasure Hunters,2023-01-17 12:15:03,5,0
Treasure Hunters,2023-01-17 12:20:04,5,0
Treasure Hunters,2023-01-17 12:25:03,5,0
Treasure Hunters,2023-01-17 12:30:04,5,0
Treasure Hunters,2023-01-17 12:35:03,5,0
Treasure Hunters,2023-01-17 12:40:03,5,0
Treasure Hunters,2023-01-17 12:45:03,5,0
Treasure Hunters,2023-01-17 12:50:03,5,0
Treasure Hunters,2023-01-17 12:55:03,5,0
Treasure Hunters,2023-01-17 13:00:04,5,0
Treasure Hunters,2023-01-17 13:05:03,5,0
Treasure Hunters,2023-01-17 13:10:04,5,0
Treasure Hunters,2023-01-17 13:15:04,5,0
Treasure Hunters,2023-01-17 13:20:04,5,0
Treasure Hunters,2023-01-17 13:25:03,5,0
Treasure Hunters,2023-01-17 13:30:04,5,0
Treasure Hunters,2023-01-17 13:35:04,5,0
Treasure Hunters,2023-01-17 13:40:05,5,0
Treasure Hunters,2023-01-17 13:45:04,5,0
Treasure Hunters,2023-01-17 13:50:04,5,0
Treasure Hunters,2023-01-18 11:00:04,5,0
Treasure Hunters,2023-01-18 11:05:04,5,0
Treasure Hunters,2023-01-18 11:10:04,5,0
Treasure Hunters,2023-01-18 11:15:03,5,0
Treasure Hunters,2023-01-18 11:20:04,5,0
Treasure Hunters,2023-01-18 11:25:04,5,0
Treasure Hunters,2023-01-18 11:30:04,5,0
Treasure Hunters,2023-01-18 11:35:03,5,0
Treasure Hunters,2023-01-18 11:40:05,5,0
Treasure Hunters,2023-01-18 11:45:04,30,0
Treasure Hunters,2023-01-18 11:50:04,30,0
Treasure Hunters,2023-01-18 11:55:03,30,0
Treasure Hunters,2023-01-18 12:10:04,30,0
Treasure Hunters,2023-01-18 12:15:03,30,0
Treasure Hunters,2023-01-18 12:20:04,30,0
Treasure Hunters,2023-01-18 12:25:05,30,0
Treasure Hunters,2023-01-18 12:30:04,30,0
Treasure Hunters,2023-01-18 12:35:04,30,0
Treasure Hunters,2023-01-18 12:40:04,30,0
Treasure Hunters,2023-01-18 12:45:04,30,0
Treasure Hunters,2023-01-18 12:50:03,30,0
Treasure Hunters,2023-01-18 12:55:03,30,0
Treasure Hunters,2023-01-18 13:00:04,40,0
Treasure Hunters,2023-01-18 13:05:04,40,0
Treasure Hunters,2023-01-18 13:10:04,40,0
Treasure Hunters,2023-01-18 13:15:04,40,0
Treasure Hunters,2023-01-18 13:20:04,40,0
Treasure Hunters,2023-01-18 13:25:03,40,0
Treasure Hunters,2023-01-18 13:30:05,40,0
Treasure Hunters,2023-01-18 13:35:04,40,0
Treasure Hunters,2023-01-18 13:40:04,40,0
Treasure Hunters,2023-01-18 13:45:03,40,0
Treasure Hunters,2023-01-18 13:50:03,40,0
Treasure Hunters,2023-01-18 13:55:04,40,0
Treasure Hunters,2023-01-18 14:00:04,40,0
Treasure Hunters,2023-01-18 14:05:03,40,0
Treasure Hunters,2023-01-18 14:10:03,40,0
Treasure Hunters,2023-01-18 14:15:03,40,0
Treasure Hunters,2023-01-18 14:20:03,40,0
Treasure Hunters,2023-01-18 14:35:04,40,0
Treasure Hunters,2023-01-18 14:40:03,40,0
Treasure Hunters,2023-01-18 14:45:04,40,0
Treasure Hunters,2023-01-18 14:50:03,40,0
Treasure Hunters,2023-01-18 14:55:03,40,0
Treasure Hunters,2023-01-18 15:00:04,40,0
Treasure Hunters,2023-01-18 15:05:04,40,0
Treasure Hunters,2023-01-18 15:10:03,40,0
Treasure Hunters,2023-01-18 15:15:04,40,0
Treasure Hunters,2023-01-18 15:20:05,40,0
Treasure Hunters,2023-01-18 15:25:03,40,0
Treasure Hunters,2023-01-18 15:30:03,40,0
Treasure Hunters,2023-01-18 15:35:04,40,0
Treasure Hunters,2023-01-18 15:40:04,40,0
Treasure Hunters,2023-01-18 15:45:04,40,0
Treasure Hunters,2023-01-18 15:50:03,40,0
Treasure Hunters,2023-01-18 15:55:04,40,0
Treasure Hunters,2023-01-18 16:00:04,40,0
Treasure Hunters,2023-01-18 16:05:03,40,0
Treasure Hunters,2023-01-18 16:10:04,40,0
Treasure Hunters,2023-01-18 16:15:04,40,0
Treasure Hunters,2023-01-18 16:20:04,40,0
Treasure Hunters,2023-01-18 16:25:04,40,0
Treasure Hunters,2023-01-18 16:30:03,20,0
Treasure Hunters,2023-01-18 16:35:04,20,0
Treasure Hunters,2023-01-18 16:40:03,20,0
Treasure Hunters,2023-01-18 16:45:03,20,0
Treasure Hunters,2023-01-18 16:50:03,20,0
Treasure Hunters,2023-01-18 16:55:04,20,0
Treasure Hunters,2023-01-18 17:00:04,20,0
Treasure Hunters,2023-01-18 17:05:04,20,0
Treasure Hunters,2023-01-18 17:10:05,20,0
Treasure Hunters,2023-01-18 17:15:03,20,0
Treasure Hunters,2023-01-18 17:20:03,20,0
Treasure Hunters,2023-01-18 17:25:04,20,0
Treasure Hunters,2023-01-18 17:30:03,20,0
Treasure Hunters,2023-01-18 17:35:03,20,0
Treasure Hunters,2023-01-18 17:40:03,20,0
Treasure Hunters,2023-01-18 17:45:03,20,0
Treasure Hunters,2023-01-18 17:50:04,20,0
Treasure Hunters,2023-01-18 17:55:04,20,0
Treasure Hunters,2023-01-19 11:00:04,5,0
Treasure Hunters,2023-01-19 11:05:04,5,0
Treasure Hunters,2023-01-19 11:10:03,5,0
Treasure Hunters,2023-01-19 11:15:04,5,0
Treasure Hunters,2023-01-19 11:20:04,5,0
Treasure Hunters,2023-01-19 11:25:03,5,0
Treasure Hunters,2023-01-19 11:30:03,5,0
Treasure Hunters,2023-01-19 11:35:04,5,0
Treasure Hunters,2023-01-19 11:40:03,5,0
Treasure Hunters,2023-01-19 11:45:04,5,0
Treasure Hunters,2023-01-19 11:50:03,5,0
Treasure Hunters,2023-01-19 11:55:04,5,0
Treasure Hunters,2023-01-19 12:00:04,5,0
Treasure Hunters,2023-01-19 12:05:03,5,0
Treasure Hunters,2023-01-19 12:10:03,5,0
Treasure Hunters,2023-01-19 12:15:03,5,0
Treasure Hunters,2023-01-19 12:20:04,30,0
Treasure Hunters,2023-01-19 12:25:03,30,0
Treasure Hunters,2023-01-19 12:30:04,30,0
Treasure Hunters,2023-01-19 12:35:04,30,0
Treasure Hunters,2023-01-19 12:40:03,30,0
Treasure Hunters,2023-01-19 12:45:04,30,0
Treasure Hunters,2023-01-19 12:50:03,40,0
Treasure Hunters,2023-01-19 12:55:04,40,0
Treasure Hunters,2023-01-19 13:00:04,40,0
Treasure Hunters,2023-01-19 13:05:03,40,0
Treasure Hunters,2023-01-19 13:10:03,40,0
Treasure Hunters,2023-01-19 13:15:04,40,0
Treasure Hunters,2023-01-19 13:20:03,40,0
Treasure Hunters,2023-01-19 13:25:04,40,0
Treasure Hunters,2023-01-19 13:30:04,40,0
Treasure Hunters,2023-01-19 13:35:03,40,0
Treasure Hunters,2023-01-19 13:40:03,40,0
Treasure Hunters,2023-01-19 13:45:03,40,0
Treasure Hunters,2023-01-19 13:50:03,40,0
Treasure Hunters,2023-01-19 13:55:03,40,0
Treasure Hunters,2023-01-19 14:00:03,40,0
Treasure Hunters,2023-01-19 14:05:04,40,0
Treasure Hunters,2023-01-19 14:10:03,40,0
Treasure Hunters,2023-01-19 14:15:04,40,0
Treasure Hunters,2023-01-19 14:20:03,40,0
Treasure Hunters,2023-01-19 14:25:03,40,0
Treasure Hunters,2023-01-19 14:30:04,40,0
Treasure Hunters,2023-01-19 14:35:03,40,0
Treasure Hunters,2023-01-19 14:40:03,40,0
Treasure Hunters,2023-01-19 14:45:03,40,0
Treasure Hunters,2023-01-19 14:50:03,40,0
Treasure Hunters,2023-01-19 14:55:03,40,0
Treasure Hunters,2023-01-19 15:00:04,40,0
Treasure Hunters,2023-01-19 15:05:03,40,0
Treasure Hunters,2023-01-19 15:10:03,40,0
Treasure Hunters,2023-01-19 15:15:04,40,0
Treasure Hunters,2023-01-19 15:20:03,40,0
Treasure Hunters,2023-01-19 15:25:03,40,0
Treasure Hunters,2023-01-19 15:30:05,40,0
Treasure Hunters,2023-01-19 15:35:04,40,0
Treasure Hunters,2023-01-19 15:40:03,40,0
Treasure Hunters,2023-01-19 15:45:04,40,0
Treasure Hunters,2023-01-19 15:50:03,40,0
Treasure Hunters,2023-01-19 15:55:03,40,0
Treasure Hunters,2023-01-19 16:00:03,40,0
Treasure Hunters,2023-01-19 16:05:04,40,0
Treasure Hunters,2023-01-19 16:10:04,40,0
Treasure Hunters,2023-01-19 16:15:03,40,0
Treasure Hunters,2023-01-19 16:20:03,40,0
Treasure Hunters,2023-01-19 16:25:04,20,0
Treasure Hunters,2023-01-19 16:30:03,20,0
Treasure Hunters,2023-01-19 16:35:04,40,0
Treasure Hunters,2023-01-19 16:40:03,40,0
Treasure Hunters,2023-01-19 16:45:04,40,0
Treasure Hunters,2023-01-19 16:50:03,40,0
Treasure Hunters,2023-01-19 16:55:03,40,0
Treasure Hunters,2023-01-19 17:00:03,40,0
Treasure Hunters,2023-01-19 17:05:03,40,0
Treasure Hunters,2023-01-19 17:10:03,40,0
Treasure Hunters,2023-01-19 17:15:04,40,0
Treasure Hunters,2023-01-19 17:20:04,40,0
Treasure Hunters,2023-01-19 17:25:04,40,0
Treasure Hunters,2023-01-19 17:30:04,40,0
Treasure Hunters,2023-01-19 17:35:04,40,0
Treasure Hunters,2023-01-19 17:40:04,40,0
Treasure Hunters,2023-01-19 17:45:03,40,0
Treasure Hunters,2023-01-19 17:50:03,40,0
Treasure Hunters,2023-01-19 17:55:04,40,0
Treasure Hunters,2023-01-20 11:00:04,5,0
Treasure Hunters,2023-01-20 11:05:04,5,0
Treasure Hunters,2023-01-20 11:10:04,5,0
Treasure Hunters,2023-01-20 11:15:04,5,0
Treasure Hunters,2023-01-20 11:20:04,5,0
Treasure Hunters,2023-01-20 11:25:03,5,0
Treasure Hunters,2023-01-20 11:30:03,5,0
Treasure Hunters,2023-01-20 11:35:03,5,0
Treasure Hunters,2023-01-20 11:55:03,15,0
Treasure Hunters,2023-01-20 12:00:03,15,0
Treasure Hunters,2023-01-20 12:05:04,15,0
Treasure Hunters,2023-01-20 12:10:03,15,0
Treasure Hunters,2023-01-20 12:15:03,15,0
Treasure Hunters,2023-01-20 12:20:03,15,0
Treasure Hunters,2023-01-20 12:25:04,15,0
Treasure Hunters,2023-01-20 12:30:03,15,0
Treasure Hunters,2023-01-20 12:35:03,15,0
Treasure Hunters,2023-01-20 12:40:03,15,0
Treasure Hunters,2023-01-20 12:45:03,15,0
Treasure Hunters,2023-01-20 12:50:03,15,0
Treasure Hunters,2023-01-20 12:55:03,15,0
